UNITID,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO,OPEID,OPEID6,HCM2,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,UG25ABV
407683,0.5192,0.0,0.4762,0.0095,0.0,0.9714,0.0,,,,105.0,36,2285901,22859,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,,12415.0,,,,,,12432.0,12148.0,,,,0.7266,,0.7692,,0.9375,0.3796
101541,0.5642,0.0,0.263,0.7064,0.1896,0.0122,0.0214,531.0,581.0,,327.0,98,102300,1023,0,,,,,,,,,,,,,,,,,,,,,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0333,0.0,0.0667,0.0,0.1333,0.05,0.0333,0.0167,0.0,0.0,0.0,0.0,0.0167,0.25,0.0333,0.0667,0.0053,0.0,0.0053,0.0133,0.0319,,11592.0,,,,,,11673.0,11435.0,10394.0,12748.0,12722.0,0.4784,0.5606,,0.0,,0.2622
104434,0.7377,0.0,0.0,0.3714,0.0,0.2,0.0,,,,35.0,71,1054207,10542,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833,0.0,0.0333,0.0,0.0,,13252.0,,,,,,12286.0,13594.0,14509.0,17489.0,16989.0,0.7381,,0.7241,,,0.3208
448673,0.8358,0.0,0.5074,0.4952,0.263,0.0199,0.0263,,,,1559.0,66,869402,8694,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0,0.0884,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081,0.2636,0.0,0.009000000000000001,0.0032,0.0256,0.0,0.0646,,17814.0,,,,,,16699.0,17802.0,18985.0,21528.0,20733.0,0.6293,0.1429,,0.0,,0.6964
239105,0.4605,0.0072,0.0166,0.7151,0.0386,0.1082,0.0625,580.0,575.0,575.0,8053.0,53,386300,3863,0,540.0,640.0,560.0,650.0,520.0,620.0,25.0,29.0,24.0,30.0,24.0,29.0,8.0,9.0,27.0,27.0,27.0,9.0,1220.0,1220.0,0.0,0.0,0.0,0.0,0.1253,0.0,0.0235,0.0,0.0449,0.1303,0.0,0.0,0.0,0.0219,0.0,0.0,0.1122,0.0104,0.0,0.0263,0.0,0.0033,0.0038,0.0077,0.0,0.0547,0.0,0.0071,0.0821,0.0,0.0,0.0,0.0,0.0066,0.1237,0.1866,0.0181,0.0022,0.0009,0.0345,0.0353,0.0024,,30452.0,,,,,,21337.0,21927.0,26807.0,31027.0,35572.0,0.1623,0.8864,,0.0,,0.0268
176619,,,,,,,,,,,,80,246302,2463,0,,,,,,,,,,,,,,,,,,,,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213570,0.8405,0.0,0.0,0.4736,0.13,0.3392,0.0044,,,,454.0,44,793807,7938,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457,0.0,0.0,0.0,0.8858,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0074,,18588.0,,,,,,18024.0,18990.0,20341.0,22576.0,22576.0,0.7483,,0.6443,,,0.4472
154493,0.6287,0.0,0.4237,0.6561,0.1969,0.0578,0.0148,435.0,435.0,435.0,3859.0,60,189300,1893,0,,,,,,,17.0,23.0,16.0,23.0,17.0,24.0,,,20.0,20.0,21.0,,950.0,950.0,0.0013,0.0135,0.0,0.0,0.0546,0.0,0.0032,0.0,0.0386,0.0,0.0,0.0,0.0,0.0013,0.0476,0.0,0.0064,0.0006,0.0,0.0006,0.0141,0.0,0.0,0.0006,0.0,0.126,0.0051,0.1054,0.1157,0.0,0.0,0.0,0.0,0.0045,0.0784,0.3824,0.0,0.0039,0.0023,0.0163,0.0467,0.0281,,18762.0,,,,,,19271.0,20466.0,17129.0,20465.0,17632.0,0.46799999999999997,0.6653,,0.6538,,0.6466
114354,0.5547,0.0,0.1048,0.3434,0.0568,0.2066,0.1059,,,,2624.0,42,1111200,11112,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4481,0.0,0.5148,0.0,0.0035,0.0073,0.0306,0.1419,0.0656,,40553.0,,,,,,38544.0,38850.0,40441.0,42435.0,42981.0,0.3085,0.9597,,1.0,,0.1425
139700,0.3143,0.0,0.5212,0.6385,0.1776,0.1233,0.0144,,,,5635.0,30,950700,9507,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801,0.0,0.0,0.0025,0.0012,0.0252,0.0083,0.0047,6241.0,,4716.0,5398.0,7887.0,9512.0,9745.0,,,,,,0.502,,,,,0.2407
148177,0.7701,0.0,0.3495,0.2454,0.4155,0.2103,0.0278,,,,970.0,114,1258400,12584,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0205,0.0359,0.0667,0.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744,0.0,0.2128,0.0,0.0055,0.0017,0.0006,0.0,0.2374,,26169.0,,,,,,24921.0,24855.0,27396.0,31330.0,31823.0,0.6413,0.4613,,0.175,,0.2799
484349,0.4949,0.0,0.0,0.6106,0.2566,0.0619,0.0,,,,113.0,37,2246305,22463,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.0112,,20029.0,,,,,,20208.0,18062.0,,,,0.8421,,,,,
455141,0.5108,0.0,0.0,0.6083,0.2042,0.0542,0.0208,,,,240.0,54,4140700,41407,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0667,0.0,0.0056,,17248.0,,,,,,15893.0,17597.0,19034.0,19893.0,20143.0,0.3855,,0.7971,,,0.3397
414869,0.7104,0.0,0.6471,0.4314,0.451,0.0327,0.0065,,,,153.0,33,4130900,41309,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18015.0,,,,,,17820.0,,,20947.0,,0.5,,0.5,,0.8333,0.4955
115126,0.0205,0.0127,0.6639,0.3059,0.0198,0.3267,0.2608,,,,10987.0,25,120600,1206,0,,,,,,,,,,,,,,,,,,,,,0.0082,0.0,0.0,0.0,0.015,0.0048,0.0029,0.057,0.0,0.0,0.0121,0.0,0.0,0.0039,0.5725,0.0,0.0072,0.0092,0.0,0.0638,0.0039,0.0,0.0,0.0087,0.0,0.0314,0.0449,0.0,0.0082,0.0,0.0063,0.0,0.0,0.0232,0.0464,0.0536,0.0077,0.0031,0.0051,0.0447,0.018000000000000002,0.0121,8342.0,,7859.0,8790.0,11029.0,13099.0,,,,,,,0.2733,,0.7143,,0.5198,0.2968
110644,0.3683,0.0204,0.0277,0.267,0.0227,0.20199999999999999,0.3018,620.0,570.0,590.0,29358.0,35,131300,1313,0,510.0,640.0,560.0,700.0,540.0,660.0,25.0,31.0,24.0,32.0,25.0,31.0,,,28.0,28.0,28.0,,1226.0,1226.0,0.0492,0.0284,0.0136,0.0111,0.0312,0.0,0.0182,0.0,0.0003,0.0968,0.0,0.0386,0.0,0.0245,0.0,0.0,0.2114,0.0136,0.0,0.0242,0.0,0.0087,0.0,0.0197,0.0,0.106,0.0,0.0,0.1657,0.0,0.0,0.0,0.0,0.0364,0.0123,0.0498,0.018000000000000002,0.0017,0.0049,0.0539,0.0816,0.015,15514.0,,10492.0,11625.0,14696.0,21513.0,29226.0,,,,,,0.4284,0.9317,,0.68,,0.0571
475060,0.8929,0.0,0.3603,0.0705,0.8982,0.0104,0.0,,,,383.0,115,489808,4898,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926,0.2099,0.0,0.0055,0.0,0.0,0.0,0.0248,,19193.0,,,,,,19193.0,,,,,0.9177,,0.551,,0.0606,0.7057
171304,0.1407,0.0,0.6277,0.7722,0.0851,0.0395,0.0084,,,,3441.0,32,229700,2297,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0018,0.0228,0.0,0.0438,0.0,0.042,0.0,0.0018,0.0,0.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0,0.0,0.0,0.0263,0.0158,0.0,0.0035,0.3608,0.035,0.0,0.0133,0.0005,0.0347,0.0038,0.0594,4929.0,,3751.0,4847.0,6424.0,8557.0,8686.0,,,,,,0.4366,,0.5804,,0.4786,0.3136
177588,0.5098,0.0,0.0,0.0556,0.8889,0.0556,0.0,,,,18.0,81,960700,9607,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16744.0,,,,,,16744.0,,,,,0.5522,,0.5,,,0.4474
198190,0.45,0.0,0.2833,0.4333,0.45,0.1,0.0,,,,60.0,38,4101300,41013,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20199.0,,,,,,17932.0,,,21710.0,21710.0,0.4198,,,,,0.7895
243744,0.1031,0.0218,0.0,0.3619,0.0639,0.1588,0.2068,750.0,730.0,735.0,7032.0,16,130500,1305,0,680.0,780.0,700.0,790.0,690.0,790.0,31.0,34.0,32.0,35.0,30.0,35.0,,,33.0,34.0,33.0,,1465.0,1465.0,0.0,0.0,0.0,0.023,0.0145,0.0,0.1278,0.0,0.0,0.1654,0.0369,0.0,0.0,0.0303,0.0,0.0,0.06,0.0333,0.0,0.1866,0.0,0.0115,0.0,0.0485,0.0,0.0315,0.0,0.0151,0.1435,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,0.0254,0.0114,0.0038,0.1067,0.0819,0.0031,,14559.0,,,,,,2841.0,4879.0,7576.0,18212.0,36240.0,0.1556,0.9845,,,,0.0401
452115,0.855,0.0,0.2732,0.1244,0.7415,0.0268,0.0024,,,,410.0,85,3010616,30106,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837,0.1022,0.0,0.0,0.0048,0.0048,0.0,0.0129,,18377.0,,,,,,18151.0,18972.0,20807.0,,23037.0,0.8563,,0.5536,,0.4615,0.5671
105589,0.5614,0.0,0.2464,0.7049,0.0143,0.0716,0.0115,510.0,550.0,505.0,349.0,77,2065300,20653,0,455.0,635.0,435.0,570.0,430.0,575.0,20.0,28.0,19.0,31.0,19.0,27.0,,,24.0,25.0,23.0,,1073.0,1073.0,0.0,0.1373,0.0065,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0392,0.0,0.0327,0.0588,0.0,0.1046,0.0,0.0,0.0131,0.0784,0.0,0.0,0.0065,0.0,0.1438,0.0,0.0131,0.0523,0.0,0.0,0.0,0.0,0.0327,0.0,0.0,0.0,0.0352,0.0,0.0352,0.0485,0.1211,,24851.0,,,,,,19622.0,21322.0,24079.0,31068.0,31596.0,0.455,0.675,,,,0.3817
193353,0.7242,0.0062,0.17,0.6349,0.0755,0.1648,0.0247,490.0,490.0,,2106.0,66,277800,2778,0,450.0,540.0,460.0,560.0,,,20.0,24.0,19.0,24.0,19.0,25.0,,,22.0,22.0,22.0,,1011.0,1011.0,0.0,0.0,0.0,0.0,0.0628,0.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,0.0,0.0,0.0523,0.0607,0.0,0.0544,0.0,0.0,0.0,0.0,0.0,0.1025,0.0,0.0439,0.0481,0.0,0.0,0.0,0.0,0.0,0.249,0.1695,0.0774,0.0076,0.0029,0.0105,0.0005,0.1207,,23714.0,,,,,,15844.0,19303.0,24964.0,27607.0,27797.0,0.3364,0.7433,,0.0,,0.2179
363907,0.4415,0.0,0.2929,0.0,0.0,1.0,0.0,,,,792.0,60,1252502,12525,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0265,0.1457,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.5762,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,,2865.0,,,,,,2812.0,3232.0,6398.0,,,0.7984,0.7627,,,,0.379
449685,0.7682,0.0,0.0,0.0448,0.3657,0.5522,0.0075,,,,134.0,33,4102300,41023,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4751.0,,,,,,4250.0,8383.0,8650.0,,,0.4729,,0.7265,,,0.7177
211802,0.6172,0.0,0.0,0.9561,0.0049,0.0098,0.0146,,,,205.0,26,653700,6537,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,,11021.0,,,,,,5412.0,6570.0,11359.0,12993.0,13757.0,0.368,,0.8621,,0.5,0.3983
185466,0.5509,0.0,0.3603,0.6835,0.1279,0.1111,0.0404,,,,297.0,23,1090300,10903,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0198,0.0,0.0158,,16458.0,,,,,,14293.0,15169.0,18106.0,18566.0,18770.0,0.305,,0.9737,,0.9309999999999999,0.3762
450535,0.7063,0.0,0.6889,0.4519,0.4519,0.0667,0.0,,,,135.0,101,2179914,21799,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.0,0.0139,,17493.0,,,,,,18525.0,17524.0,15413.0,,,0.7005,0.4286,,0.0833,,0.7391
20627901,,,,,,,,,,,,37,1092303,10923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219453,0.5122,0.0,0.0,0.9135,0.0192,0.0192,0.0096,,,,104.0,33,1013800,10138,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0086,0.0172,0.0,0.0,,9000.0,,,,,,7233.0,8651.0,10086.0,12017.0,12197.0,0.3942,,0.8333,,,0.1549
170055,0.2752,0.0,0.6765,0.6789,0.0886,0.1229,0.0428,,,,13244.0,34,226700,2267,0,,,,,,,,,,,,,,,,,,,,,0.001,0.0,0.0057,0.0,0.0021,0.0016,0.0301,0.0462,0.0171,0.0,0.0166,0.0182,0.0,0.001,0.4624,0.0,0.0026,0.0021,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0088,0.0353,0.0052,0.0026,0.0,0.04,0.0208,0.0,0.0187,0.1469,0.1136,0.0005,0.0086,0.0006,0.0159,0.0012,0.0506,5031.0,,3412.0,4010.0,6461.0,8163.0,8486.0,,,,,,0.4151,,0.5832,,0.4254,0.3318
436827,0.47,0.0113,0.0822,0.701,0.0463,0.0942,0.0703,515.0,500.0,510.0,669.0,46,141705,1417,0,470.0,590.0,470.0,560.0,460.0,580.0,21.0,25.0,,,,,,,23.0,,,,1050.0,1228.0,0.0377,0.0167,0.0025,0.0036,0.076,0.0,0.0056,0.0,0.0193,0.0835,0.0,0.0396,0.0,0.0421,0.0529,0.0,0.0843,0.0182,0.0,0.0167,0.0029,0.0019,0.0,0.0103,0.0,0.077,0.0,0.0002,0.1184,0.0,0.0,0.0,0.0,0.022000000000000002,0.1235,0.1117,0.023,0.003,0.0045,0.0373,0.0164,0.0672,9862.0,,5987.0,6808.0,9517.0,13374.0,13526.0,,,,,,0.2801,0.8696,,0.3333,,0.2346
211352,0.7438,0.0033,0.0617,0.5902,0.1954,0.0977,0.019,480.0,485.0,,1474.0,74,324100,3241,0,400.0,500.0,390.0,490.0,390.0,490.0,18.0,22.0,,,,,,,20.0,,,,897.0,897.0,0.0,0.0,0.0,0.0032,0.1039,0.0,0.0065,0.0,0.1526,0.0,0.0,0.0,0.0,0.0487,0.0227,0.0,0.0227,0.0032,0.0,0.0227,0.0714,0.0097,0.0,0.013000000000000001,0.0,0.0909,0.0,0.026000000000000002,0.0909,0.0,0.0,0.0,0.0,0.0455,0.0,0.22399999999999998,0.0357,0.0007,0.0015,0.0345,0.0015,0.054000000000000006,,25649.0,,,,,,21494.0,23444.0,24040.0,27041.0,30137.0,0.3583,0.769,,,,0.0501
135188,0.0457,0.0,0.6614,0.6689,0.0962,0.0607,0.0368,,,,3639.0,32,150200,1502,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0323,0.0,0.0,0.0014,0.0,0.0,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.1501,0.0196,0.0,0.0065,0.003,0.0253,0.0065,0.0778,4212.0,,3735.0,3785.0,9336.0,7669.0,9134.0,,,,,,0.319,,,,,0.2633
215105,0.8078,0.0,0.0154,0.6119,0.1471,0.0939,0.0272,495.0,530.0,515.0,1693.0,114,335000,3350,0,460.0,580.0,420.0,560.0,440.0,570.0,18.0,24.0,,,,,,,21.0,,,,1006.0,1006.0,0.0,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682,0.0,0.0,0.0,0.0041,0.0052,0.0417,0.0469,0.0342,,33994.0,,,,,,31663.0,31949.0,32270.0,33318.0,36898.0,0.3116,0.8096,,,,0.054000000000000006
181297,0.7416,0.0,0.4287,0.861,0.0436,0.0436,0.0153,,,,849.0,50,640400,6404,0,,,,,,,21.0,26.0,20.0,26.0,19.0,25.0,,,24.0,23.0,22.0,,1090.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0054,0.0013,0.0202,0.004,0.0135,,19235.0,,,,,,14994.0,17725.0,22279.0,20334.0,19741.0,0.3437,0.7037,,0.0,,0.3679
458186,0.7618,0.0,0.0,0.064,0.0814,0.75,0.0523,,,,172.0,31,2091702,20917,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565,0.0,0.0,0.0,0.0179,0.0,0.0,0.0251,,21926.0,,,,,,21656.0,21783.0,23504.0,24002.0,23651.0,0.7347,,0.8214,,,0.4147
442790,0.6425,0.0,0.1667,0.1146,0.4688,0.3229,0.0208,,,,96.0,42,907905,9079,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.083,0.0,0.006999999999999999,0.0,0.0351,0.0,0.0154,,25179.0,,,,,,24985.0,25612.0,25732.0,30285.0,,0.7582,,0.5435,,0.3333,0.4697
127617,0.1111,0.0,0.6182,0.5742,0.0558,0.2643,0.0103,,,,681.0,34,998100,9981,0,,,,,,,,,,,,,,,,,,,,,0.1603,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0,0.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0191,0.0,0.0,0.5,0.0239,0.0,0.0038,0.0,0.02,0.0163,0.065,9160.0,,8021.0,9197.0,11375.0,14942.0,,,,,,,0.2928,,0.6852,,0.4865,0.3458
148399,0.8129,0.0,0.5067,0.604,0.2198,0.1393,0.0101,,,,596.0,58,1091303,10913,0,,,,,,,,,,,,,,,,,,,,,0.0533,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0767,0.0,0.0046,0.0,0.0162,0.0,0.0069,,23383.0,,,,,,22836.0,22928.0,24136.0,26501.0,26501.0,0.8037,,0.4179,,0.5161,0.5785
166452,0.6715,0.0,0.2152,0.6393,0.0681,0.1235,0.043,515.0,545.0,540.0,1952.0,72,216000,2160,0,510.0,610.0,470.0,580.0,490.0,600.0,21.0,26.0,21.0,26.0,20.0,26.0,7.0,8.0,24.0,24.0,23.0,8.0,1086.0,1086.0,0.0,0.0168,0.0,0.0,0.021,0.0189,0.0,0.0,0.0,0.0,0.0,0.0546,0.0,0.0777,0.1282,0.0,0.0063,0.0,0.0,0.0231,0.0,0.0,0.0,0.0,0.0,0.2185,0.0,0.0126,0.0105,0.0,0.0,0.0,0.0,0.2248,0.1029,0.0651,0.0189,0.0023,0.0029,0.0347,0.0197,0.0759,,32123.0,,,,,,26506.0,26547.0,31752.0,32832.0,34751.0,0.2705,0.7603,,0.3333,,0.1833
