key-for-ranking,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO
144962,0.8039,0.008,0.0346,0.6425,0.0554,0.1861,0.0551,515.0,520.0,525.0,2778.0,53
237312,0.4916,0.0,0.3024,0.5182,0.0762,0.0242,0.0058,471.0,460.0,,1733.0,62
485111,0.4737,0.0,0.3306,0.4174,0.4364,0.0661,0.0181,,,,6519.0,37
163657,0.2067,0.0,0.7099,0.0432,0.7094,0.1181,0.0408,,,,11230.0,28
211158,0.7117,0.0176,0.0614,0.7909,0.0858,0.0682,0.0109,490.0,480.0,470.0,8713.0,72
221643,0.1286,0.0,0.3647,0.8139,0.0739,0.0435,0.0166,,,,7957.0,33
178466,0.5328,0.0,0.0168,0.9664,0.0168,0.0168,0.0,,,,119.0,27
189097,0.3254,0.038,0.0152,0.5216,0.0645,0.125,0.1394,680.0,690.0,695.0,2496.0,38
226879,0.7822,0.0,0.2762,0.2486,0.442,0.1823,0.0166,,,,181.0,84
228787,0.4716,0.0169,0.1746,0.3568,0.0593,0.1845,0.295,650.0,610.0,585.0,17339.0,41
44376603,,,,,,,,,,,,103
191834,0.6702,0.0,0.0915,0.2339,0.4068,0.2644,0.0169,,,,295.0,43
450720,0.7074,0.0,0.3952,0.3306,0.1371,0.2782,0.0363,,,,248.0,45
408163,0.5895,0.0,0.0,0.6897,0.2414,0.0172,0.0,,,,58.0,72
382911,0.114,0.1538,0.0882,0.2157,0.1569,0.4314,0.0098,,,,102.0,27
11635001,,,,,,,,,,,,70
144218,0.0284,0.0,0.5342,0.2087,0.0796,0.5918,0.0714,,,,6761.0,18
130873,0.7741,0.0,0.0,0.2973,0.4595,0.1171,0.027000000000000003,,,,111.0,48
224110,0.1499,0.0,0.7334,0.5999,0.0864,0.2257,0.0267,,,,9452.0,22
382896,0.6061,0.0,0.0,0.17300000000000001,0.2865,0.4973,0.0216,,,,185.0,44
418782,0.3191,0.0,0.0,0.0,0.0,1.0,0.0,,,,189.0,18
158431,0.4257,0.0,0.4054,0.4706,0.4056,0.0406,0.0061,,,,5893.0,71
149514,0.8173,0.0,0.1869,0.6482,0.1314,0.0503,0.0399,525.0,510.0,,776.0,76
458265,0.66,0.0,0.0874,0.7683,0.1789,0.0163,0.0102,,,,492.0,42
207254,0.602,0.0,0.0,0.4809,0.0913,0.1966,0.0289,,,,1073.0,47
131098,0.8756,0.0,0.0297,0.3851,0.4327,0.0632,0.0119,420.0,415.0,407.0,1345.0,101
17355901,,,,,,,,,,,,34
139986,0.0,0.0,0.6178,0.4813,0.4364,0.0424,0.0134,,,,4035.0,13
127945,0.6321,0.0,0.3241,0.6102,0.0679,0.1024,0.0312,,,,898.0,120
179955,0.7968,0.0032,0.0151,0.7863,0.0403,0.0403,0.0121,560.0,573.0,,992.0,64
456922,0.8601,0.0,0.0,0.0179,0.0045,0.9776,0.0,,,,223.0,51
193016,0.5444,0.0007,0.1818,0.2475,0.2391,0.377,0.0395,,,,6286.0,70
156082,0.4597,0.0063,0.2388,0.6382,0.0566,0.1001,0.0101,,,,4967.0,50
131469,0.3909,0.0096,0.0801,0.5407,0.0664,0.0917,0.0993,650.0,638.0,645.0,11244.0,47
207069,0.0881,0.0,0.4609,0.6334,0.0556,0.0952,0.0075,,,,1061.0,25
468246,0.5492,0.0,0.0,0.7055,0.0613,0.1227,0.0123,,,,163.0,73
180878,0.7508,0.0,0.47100000000000003,0.9033,0.0088,0.0158,0.0387,,,,569.0,54
160940,0.6962,0.0,0.7863,0.8343,0.0334,0.0305,0.0102,,,,688.0,114
182005,0.1658,0.0038,0.6996,0.3167,0.1115,0.3113,0.0936,,,,28939.0,34
166133,0.27399999999999997,0.0,0.5372,0.5873,0.0622,0.2531,0.0243,,,,5484.0,27
450067,0.7914,0.0,0.0,0.4156,0.5329999999999999,0.0098,0.0196,,,,409.0,49
190646,0.2108,0.0,0.2718,0.0184,0.7588,0.1475,0.0247,,,,6405.0,37
180957,0.7917,0.0,0.0,0.4891,0.25,0.1304,0.0,,,,92.0,78
118967,0.6574,0.0,0.0,0.2206,0.0433,0.5134,0.1588,,,,485.0,38
163286,0.3398,0.0201,0.0607,0.5089,0.129,0.0982,0.1649,675.0,640.0,,27864.0,41
116712,0.7376,0.0,0.5882,0.3456,0.1324,0.2132,0.0809,,,,136.0,64
419156,0.431,0.0,0.0,0.3333,0.0,0.3333,0.0,,,,12.0,41
420866,0.7051,0.0,0.5417,0.3125,0.3333,0.1458,0.0833,,,,48.0,101
153472,0.4299,0.0,0.1912,0.7168,0.0923,0.0578,0.0112,,,,2578.0,43
196149,0.6779999999999999,0.0039,0.0167,0.7258,0.0604,0.1227,0.0141,545.0,520.0,,6292.0,60
105987,0.4132,0.0,0.0,0.2059,0.0686,0.5489999999999999,0.049,,,,102.0,50
177968,0.6077,0.0057,0.0786,0.5451,0.1289,0.0351,0.0063,525.0,500.0,450.0,7331.0,77
176178,0.1547,0.0,0.2107,0.6111,0.3333,0.0267,0.0091,,,,6997.0,26
140720,0.8811,0.0,0.0716,0.0239,0.8783,0.0239,0.0024,355.0,370.0,375.0,419.0,182
428259,0.5759,0.0,1.0,0.6938,0.1188,0.0,0.0063,,,,160.0,58
101675,0.9044,0.0,0.0269,0.0203,0.9621,0.0055,0.0011,,,,1820.0,162
450456,0.5253,0.0,0.0,0.0909,0.3182,0.0227,0.0,,,,44.0,113
161509,0.7558,0.0,0.0446,0.8147,0.0156,0.0491,0.0223,,,,448.0,119
442037,0.8831,0.0,0.0,0.2648,0.4566,0.21,0.032,,,,219.0,45
443146,0.3973,0.0,0.1972,0.0092,0.9128,0.078,0.0,,,,218.0,81
200217,0.5905,0.0,0.1244,0.8214,0.0172,0.0349,0.0116,518.0,533.0,508.0,1977.0,47
237367,0.6328,0.0013,0.11,0.8471,0.0576,0.0213,0.0055,460.0,460.0,,3662.0,83
440411,0.3333,0.0,,0.0,0.0,0.0,0.0,,,,0.0,113
240426,0.611,0.0,0.2019,0.7963,0.0155,0.0252,0.0137,,,,2263.0,75
183099,0.4955,0.0,0.506,0.8283,0.0266,0.0378,0.02,,,,3494.0,48
201955,0.4839,0.0,0.3391,0.5898,0.2234,0.0437,0.0364,,,,4556.0,63
117104,0.68,0.0,0.1255,0.4419,0.0543,0.3352,0.0337,428.0,460.0,465.0,534.0,70
177746,0.7025,0.0,0.0111,0.6282,0.0633,0.0728,0.0269,515.0,570.0,530.0,632.0,105
475459,0.9433,0.0,0.0,0.1244,0.8512,0.0049,0.0073,,,,410.0,42
418515,0.8776,0.0,0.1469,0.9435,0.0452,0.0,0.0,,,,177.0,44
454908,0.6585,0.0,0.0,0.0,0.0074,0.5333,0.0,,,,135.0,40
213932,0.9420000000000001,0.0,0.0,0.4351,0.3701,0.026000000000000002,0.1039,,,,154.0,29
203526,0.5245,0.0,0.7453,0.7754,0.1031,0.0306,0.0184,,,,2124.0,81
446640,0.6521,0.0,0.0936,0.3743,0.4064,0.1016,0.0428,,,,374.0,97
460978,0.7031,0.0,0.3355,0.2961,0.3684,0.2237,0.0197,,,,152.0,41
482705,0.2991,0.0,0.8237,0.4186,0.1243,0.0921,0.0458,,,,1770.0,50
121150,0.3965,0.0057,0.0873,0.4833,0.0482,0.1426,0.1103,620.0,600.0,600.0,3528.0,54
456940,0.9032,0.0,0.0,0.185,0.7601,0.0145,0.0116,,,,346.0,103
459073,0.6574,0.0,0.0,0.0192,0.8654,0.0,0.0,,,,52.0,71
365426,,,,,,,,,,,,16
204769,0.4468,0.0,0.0,0.5512,0.3228,0.0472,0.0236,,,,127.0,34
104586,0.4871,0.0,0.0457,0.606,0.0216,0.0377,0.055,,,,2363.0,51
237118,0.8018,0.0,0.0391,0.6975,0.1821,0.0422,0.0113,480.0,470.0,450.0,972.0,75
141990,0.1368,0.0,0.4882,0.1444,0.0114,0.1733,0.1108,,,,1489.0,39
180902,0.1874,0.0,0.508,0.7305,0.0234,0.2205,0.0096,,,,4055.0,20
214175,0.5044,0.0037,0.0265,0.7549,0.0349,0.0703,0.0328,615.0,610.0,,2375.0,60
237057,0.4544,0.0136,0.0096,0.7138,0.0143,0.0738,0.0451,650.0,660.0,650.0,1464.0,56
144883,0.7752,0.0,0.0136,0.0292,0.5739,0.2004,0.0214,,,,514.0,132
175236,0.4168,0.0,0.3648,0.8269,0.0415,0.0831,0.0114,,,,2889.0,40
165699,0.6076,0.0,0.0935,0.8228,0.0257,0.0479,0.0111,,,,3070.0,61
182281,0.353,0.0075,0.2463,0.3329,0.0777,0.2752,0.1554,510.0,505.0,475.0,24197.0,51
207102,0.5705,0.0,0.0,0.596,0.2525,0.0303,0.0,,,,99.0,98
148335,0.7982,0.0,0.0392,0.3574,0.2495,0.31,0.0273,,,,2345.0,81
15098714,,,,,,,,,,,,40
468893,0.6829999999999999,0.0,0.0909,0.483,0.4261,0.0568,0.0114,,,,176.0,85
126359,0.7432,0.0,0.0,0.7202,0.0292,0.1192,0.0073,,,,411.0,100
127884,0.4216,0.0,0.5954,0.5683,0.0263,0.3261,0.0089,,,,3922.0,44
232797,0.8057,0.0,0.7013,0.4565,0.2667,0.033,0.002,,,,1001.0,137
166027,0.0355,0.0242,0.0693,0.4296,0.0686,0.1111,0.1881,760.0,755.0,750.0,7447.0,9
442222,0.6856,0.0,0.8664,0.2586,0.5259,0.1379,0.0302,,,,232.0,101
201061,0.8109,0.0,0.0846,0.7413,0.1493,0.0398,0.0149,,,450.0,201.0,121
193900,0.3516,0.0122,0.0394,0.3239,0.0559,0.1299,0.201,695.0,670.0,680.0,25716.0,47
106704,0.5051,0.0132,0.124,0.6554,0.1741,0.0513,0.0206,500.0,465.0,495.0,9082.0,71
171155,0.3212,0.0,0.573,0.7943,0.0446,0.0416,0.003,,,,2644.0,53
200484,0.8571,0.0,0.1429,0.7196,0.0794,0.0741,0.0,413.0,433.0,430.0,189.0,98
216278,0.7231,0.0102,0.0065,0.7989,0.0678,0.0622,0.0196,,,,2138.0,69
140827,0.4938,0.0,0.0,0.7619,0.0952,0.0635,0.0635,,,,63.0,47
204680,0.5988,0.0,0.1008,0.7831,0.0912,0.0326,0.0355,,,,1042.0,57
216366,0.6011,0.0,0.0838,0.6691,0.0824,0.0043,0.1012,,,,692.0,18
443137,0.5451,0.0,0.0,0.6166,0.2411,0.0277,0.004,,,,253.0,31
228325,0.7381,0.0,0.1345,0.5747,0.1241,0.20800000000000002,0.0086,460.0,455.0,,1740.0,90
215266,0.797,0.0,0.062,0.6843,0.1268,0.0537,0.0216,495.0,485.0,465.0,1435.0,68
173416,0.3985,0.0,0.3938,0.7281,0.0854,0.0777,0.048,,,,2085.0,29
185828,0.4472,0.0,0.1614,0.3417,0.0818,0.2143,0.223,635.0,575.0,570.0,7336.0,43
210483,0.7366,0.0,0.0513,0.5641,0.1846,0.0615,0.0051,,,,195.0,60
221148,0.6669,0.0,0.0,0.3905,0.151,0.0371,0.0021,,,,1457.0,41
459019,0.7434,0.0,0.3218,0.0,0.9540000000000001,0.023,0.0,,,,87.0,61
180106,0.5446,0.0087,0.0186,0.8009999999999999,0.0045,0.0559,0.0142,560.0,545.0,525.0,1342.0,71
226231,0.4873,0.0,0.3171,0.616,0.09,0.0993,0.0148,580.0,575.0,530.0,1823.0,64
225414,0.3774,0.0,0.5156,0.4189,0.081,0.3797,0.0624,515.0,505.0,,5557.0,37
44376601,,,,,,,,,,,,103
204963,0.5979,0.0,0.5098,0.9608,0.0196,0.0,0.0,,,,51.0,159
441919,0.9348,0.0,0.2383,0.0809,0.8255,0.034,0.0043,,,,235.0,85
110617,0.3651,0.0038,0.1687,0.27399999999999997,0.0575,0.3029,0.2091,475.0,465.0,,27884.0,40
455275,0.5293,0.0,0.0,0.6514,0.2324,0.0352,0.006999999999999999,,,,284.0,47
156231,0.4003,0.0,0.3191,0.9461,0.0162,0.0112,0.0022,,,,2228.0,44
105482,0.8723,0.0,0.4944,0.5056,0.0449,0.2809,0.0449,,,,89.0,32
402800,0.6298,0.0,0.0921,0.1118,0.0658,0.7829,0.0,,,,152.0,43
130907,0.1525,0.0,0.5978,0.5288,0.2608,0.1084,0.0306,,,,12825.0,22
180179,0.4553,0.0037,0.3015,0.8117,0.0127,0.0566,0.0088,,,,3536.0,59
231165,0.6248,0.0,0.2867,0.8629,0.0119,0.0238,0.0154,,,,1430.0,39
207625,0.8807,0.0,0.0,0.3175,0.4476,0.1397,0.019,,,,315.0,43
481748,0.6186,0.0,0.2957,0.0609,0.6348,0.2261,0.0087,,,,115.0,67
198561,0.3995,0.0102,0.1895,0.6568,0.1517,0.0302,0.013999999999999999,495.0,490.0,470.0,2354.0,75
106111,0.7149,0.0,0.3368,0.1684,0.3158,0.3158,0.0,,,,95.0,75
482370,0.8553,0.0,1.0,0.3894,0.4956,0.0177,0.0177,,,,113.0,107
12265801,,,,,,,,,,,,27
482538,0.7734,0.0,0.6087,0.6652,0.1913,0.0826,0.013000000000000001,,,,230.0,110
156754,0.9178,0.0,0.0,0.9,0.05,0.025,0.0,,,,40.0,74
45897306,,,,,,,,,,,,103
157818,0.5736,0.0524,0.0073,0.7906,0.0385,0.0625,0.0135,,,,960.0,79
162690,0.2746,0.0,0.698,0.7351,0.1048,0.064,0.0193,,,,3205.0,41
419147,0.4667,0.0,0.3043,0.3043,0.4348,0.087,0.0435,,,,23.0,44
212328,0.7308,0.0,0.301,0.3398,0.233,0.2913,0.0291,,,,103.0,73
212993,0.7397,0.0,0.0,0.52,0.32,0.14,0.0,470.0,495.0,,50.0,125
135726,0.2586,0.0034,0.0449,0.4251,0.0786,0.2268,0.0549,660.0,640.0,630.0,10577.0,40
181376,0.6615,0.0,0.0,0.8598,0.0187,0.027999999999999997,0.0093,,,,107.0,103
145707,0.0842,0.0,0.3301,0.9357,0.027999999999999997,0.0112,0.0098,,,,715.0,19
190372,0.1591,0.0,0.006999999999999999,0.3022,0.0338,0.0957,0.196,,,,857.0,35
143552,0.5895,0.0,0.4127,0.4444,0.4286,0.127,0.0,,,,63.0,50
157058,0.6301,0.0,0.188,0.2906,0.5695,0.0241,0.0078,405.0,443.0,430.0,1287.0,121
450933,0.3337,0.0,0.4231,0.5874,0.2215,0.0703,0.0176,,,,15411.0,30
455600,0.7148,0.0,0.0,0.792,0.008,0.11199999999999999,0.008,,,,125.0,89
448761,0.6949,0.0,0.0,0.6261,0.0435,0.2,0.0,,,,115.0,146
448859,0.8475,0.0,0.0,0.6667,0.0439,0.2456,0.0175,,,,114.0,34
391546,0.2022,0.0,0.9815,0.0556,0.0278,0.8519,0.0278,,,,108.0,30
445364,0.6565,0.0,0.0,0.0922,0.0807,0.5072,0.049,,,,347.0,40
236328,0.441,0.046,0.0076,0.7318,0.0104,0.0806,0.0642,,,,2506.0,73
219082,0.4702,0.0,0.3425,0.8321,0.0408,0.0382,0.017,508.0,505.0,,1936.0,73
45891908,,,,,,,,,,,,103
200165,0.6154,0.0,0.0,0.8636,0.0682,0.0227,0.0,,,,44.0,54
144467,0.8305,0.0,0.0,0.1818,0.3612,0.0239,0.0287,,,,418.0,77
175421,0.9131,0.0,0.4844,0.355,0.4735,0.0475,0.0086,,,,2566.0,85
113236,0.0173,0.0,0.6498,0.1797,0.0435,0.4638,0.2307,,,,14882.0,35
230047,0.1744,0.0,0.0838,0.3391,0.005,0.0573,0.0292,530.0,536.0,,2601.0,30
198871,0.8482,0.0,0.019,0.2394,0.5635,0.0015,0.0088,410.0,405.0,,685.0,57
198376,0.262,0.0,0.5372,0.6737,0.1886,0.0738,0.0193,,,,2954.0,34
367972,0.7308,0.0,0.0,0.6905,0.2222,0.0159,0.0159,,,,126.0,26
141848,0.4556,0.0,0.0769,0.0769,0.0769,0.0256,0.6409999999999999,,,,39.0,27
414939,0.6166,0.0,0.0,0.2157,0.2255,0.3725,0.0588,,,,102.0,33
102632,0.1806,0.0,0.5619,0.4624,0.0114,0.0615,0.0402,,,,1317.0,51
193654,0.3492,0.0,0.1179,0.3297,0.0548,0.1195,0.0926,575.0,580.0,,7007.0,65
112288,0.6582,0.0,0.0,0.1781,0.027999999999999997,0.7303,0.0331,,,,393.0,44
123299,0.0516,0.0,0.54,0.6745,0.0173,0.1617,0.0345,,,,7285.0,42
485014,0.6571,0.0,0.0,0.1899,0.6329,0.1139,0.038,,,,79.0,71
17447301,,,,,,,,,,,,41
442408,0.91,0.0,0.0,0.2391,0.5652,0.0489,0.0,,,,184.0,109
15492501,,,,,,,,,,,,29
440226,0.5278,0.0,0.0,0.9216,0.0196,0.0196,0.0392,,,,51.0,57
123961,0.3182,0.0095,0.0262,0.3986,0.0444,0.14,0.2091,710.0,680.0,700.0,18557.0,41
420103,0.8416,0.0,0.0,0.0734,0.1412,0.6609999999999999,0.0113,,,,177.0,38
245847,0.3567,0.0,0.2891,0.3594,0.0313,0.2734,0.0156,,,,128.0,87
428143,0.9086,0.0,0.0,0.4051,0.2405,0.17300000000000001,0.0042,,,,237.0,63
44903803,,,,,,,,,,,,103
107983,0.495,0.0017,0.0651,0.6414,0.2736,0.0312,0.008,480.0,475.0,,3012.0,59
142328,0.5904,0.0,0.2551,0.8318,0.0118,0.0339,0.0115,460.0,465.0,,3038.0,62
170532,0.5059,0.0331,0.0021,0.5879,0.0593,0.10300000000000001,0.0741,,,,1417.0,78
103501,0.7901,0.0,0.0,0.3632,0.125,0.1014,0.2193,,,,424.0,33
220057,0.1788,0.0,0.3332,0.7348,0.1935,0.0259,0.0102,,,,1855.0,28
217925,0.5299,0.0,0.0754,0.7332,0.1141,0.0407,0.0204,529.0,535.0,515.0,491.0,78
458274,0.598,0.0,0.4008,0.308,0.3797,0.2911,0.0084,,,,237.0,65
158644,0.8468,0.0,0.0164,0.3443,0.5902,0.0328,0.0328,,,,61.0,57
203155,0.6164,0.0,0.1949,0.7681,0.1177,0.0199,0.0046,,,,2812.0,57
197197,0.6128,0.0,0.0195,0.6644,0.0818,0.1085,0.0356,,,,1797.0,58
166513,0.5273,0.0024,0.2326,0.6327,0.0605,0.1088,0.0913,595.0,570.0,,12909.0,59
156408,0.4353,0.057,0.0014,0.7553,0.0506,0.0415,0.0457,625.0,585.0,,1422.0,77
141680,0.11,0.0,0.5883,0.0764,0.0187,0.1081,0.4141,,,,2997.0,28
216667,0.7519,0.0168,0.0029,0.7808,0.0481,0.0393,0.0211,,,,1373.0,63
216630,0.6792,0.0,0.0,1.0,0.0,0.0,0.0,,,,50.0,30
189714,0.5185,0.0,0.381,0.627,0.1508,0.1667,0.0119,,,,252.0,29
178615,0.4141,0.0263,0.0336,0.7927,0.037000000000000005,0.0262,0.026000000000000002,585.0,615.0,,5302.0,65
195544,0.5539,0.0027,0.1532,0.6102,0.0949,0.1339,0.0289,505.0,500.0,490.0,3982.0,51
106245,0.4446,0.0338,0.3701,0.4932,0.2694,0.0814,0.0231,505.0,490.0,475.0,7023.0,63
106494,0.617,0.0,0.0,0.7123,0.2603,0.0137,0.0,,,,73.0,85
130493,0.61,0.0119,0.1423,0.5517,0.168,0.139,0.0354,460.0,470.0,470.0,7963.0,62
188058,0.1017,0.0,0.3118,0.0973,0.0188,0.6893,0.0117,,,,853.0,42
204626,0.6832,0.0,0.0,0.5556,0.3384,0.0404,0.0,,,,198.0,56
158662,0.5256,0.0006,0.6235,0.3243,0.4836,0.0918,0.03,,,,14355.0,70
209612,0.8321,0.0263,0.0179,0.5206,0.0195,0.1369,0.1223,560.0,560.0,,1848.0,81
146427,0.6249,0.0528,0.006,0.4906,0.0795,0.1463,0.0645,,,,1333.0,91
12268513,,,,,,,,,,,,49
104346,0.1469,0.0,0.644,0.4043,0.0719,0.3081,0.0201,,,,4865.0,35
198455,0.1642,0.0438,0.6775,0.3319,0.3973,0.1469,0.0586,,,,3718.0,66
412173,0.6498,0.0,0.0,0.17,0.6883,0.1215,0.0162,,,,247.0,52
169798,0.6957,0.0093,0.2532,0.6451,0.1968,0.0492,0.0246,515.0,510.0,490.0,17025.0,79
474881,0.8,0.0,0.4118,0.6118,0.1412,0.0706,0.0353,,,,85.0,58
141361,0.6063,0.0114,0.0143,0.7531,0.0671,0.0367,0.0089,495.0,505.0,475.0,1118.0,96
121707,0.0614,0.0,0.5609,0.5968,0.033,0.1799,0.0347,,,,4058.0,38
433165,0.2222,0.0,0.0,1.0,0.0,0.0,0.0,,,,4.0,31
217475,0.1951,0.0,0.698,0.5803,0.0918,0.2011,0.0314,,,,14348.0,37
417637,1.0,0.0,0.0,0.9375,0.0,0.0375,0.025,,,,80.0,28
150941,0.6771,0.0,0.0574,0.8420000000000001,0.0216,0.0476,0.0022,515.0,510.0,485.0,924.0,86
245652,0.5309,0.0,0.0184,0.5736,0.0092,0.0859,0.0307,,,,326.0,121
190424,,,,,,,,,,,,20
368771,0.7542,0.0,0.0,0.3968,0.1429,0.1905,0.1587,,,,63.0,48
119058,0.5294,0.0,0.1,0.3,0.05,0.35,0.05,,,,20.0,33
418065,0.8499,0.0,0.2133,0.3233,0.3567,0.1633,0.04,,,,300.0,20
184782,0.5946,0.0067,0.0953,0.6753,0.1045,0.0977,0.0425,575.0,550.0,515.0,14068.0,51
176071,0.24600000000000002,0.0036,0.2885,0.6328,0.2467,0.0338,0.0248,,,,8374.0,41
480329,0.5661,0.0,0.0,0.1098,0.4235,0.3333,0.051,,,,255.0,37
181190,0.6817,0.0,0.0,0.718,0.0301,0.1842,0.0075,,,,266.0,94
230728,0.3149,0.0066,0.2265,0.8197,0.0091,0.0591,0.0104,550.0,550.0,,21833.0,40
481906,0.629,0.0,0.0,0.8268,0.1417,0.0157,0.0,,,,127.0,44
440101,0.7551,0.0,0.3846,0.0947,0.787,0.0947,0.0,,,,169.0,71
445258,0.8288,0.0,0.0,0.4618,0.3168,0.1031,0.0076,,,,262.0,43
218520,0.4402,0.0,0.6003,0.5638,0.3644,0.0441,0.0056,,,,4081.0,52
147916,0.3174,0.0,0.5052,0.5883,0.1444,0.0786,0.0741,,,,6019.0,30
183211,0.5981,0.0024,0.3898,0.7775,0.0371,0.04,0.0269,,,,1375.0,64
439127,0.7464,0.0,0.0,0.3717,0.2301,0.3628,0.0177,,,,113.0,52
170806,0.4873,0.0166,0.4559,0.6106,0.12300000000000001,0.0455,0.0106,,,,2463.0,65
204501,0.34,0.0378,0.009000000000000001,0.6611,0.0539,0.0763,0.039,670.0,680.0,680.0,2895.0,99
12268506,,,,,,,,,,,,49
174127,0.851,0.0,0.0159,0.6522,0.0507,0.0609,0.0739,495.0,570.0,505.0,690.0,91
168847,0.6227,0.0028,0.563,0.7523,0.1311,0.0376,0.0123,,,,19247.0,98
215132,0.6824,0.0,0.0112,0.4201,0.0619,0.0425,0.3672,595.0,570.0,560.0,1340.0,39
211088,0.5455,0.0141,0.0444,0.6654,0.087,0.0862,0.0486,550.0,555.0,535.0,2367.0,79
475194,0.8340000000000001,0.0,0.2813,0.5273,0.3711,0.0234,0.0078,,,,256.0,96
38227601,,,,,,,,,,,,61
213321,0.7717,0.0024,0.0221,0.741,0.0308,0.07400000000000001,0.0216,,,,1946.0,69
478591,0.6904,0.0,0.2714,0.6286,0.0786,0.1929,0.0,,,,140.0,53
237066,0.5956,0.0259,0.0149,0.7241,0.0197,0.0895,0.0491,560.0,570.0,,2280.0,74
173300,0.6693,0.0228,0.0069,0.8398,0.0177,0.0206,0.0143,,,,2035.0,71
241331,0.7962,0.0,0.3212,0.0073,0.0,0.9562,0.0,,,,274.0,61
157085,0.4348,0.015,0.0662,0.7554,0.0788,0.044000000000000004,0.0253,565.0,560.0,550.0,22244.0,62
168883,0.2392,0.0,0.5148,0.8833,0.0028,0.0239,0.0042,,,,1422.0,42
204699,0.5088,0.0,0.1353,0.7985,0.0374,0.0422,0.0374,,,,1042.0,57
155177,0.6966,0.0,0.0378,0.6751,0.0554,0.1134,0.0202,,,,397.0,38
191083,0.2782,0.0,0.2211,0.5914,0.1625,0.0412,0.0389,,,,9479.0,30
150172,0.5483,0.0,0.3427,0.4261,0.25,0.2917,0.0148,,,,744.0,56
436094,0.7312,0.0,0.5705,0.4295,0.2436,0.25,0.0192,,,,156.0,101
186593,0.6986,0.0,0.259,0.518,0.2014,0.2086,0.0072,,,,139.0,42
467368,0.5759,0.0,0.2331,0.2584,0.0309,0.632,0.0421,,,,356.0,47
161077,0.3787,0.0,0.4766,0.7939,0.0814,0.021,0.006999999999999999,,,,2285.0,43
475325,0.6871,0.0,0.0,0.1366,0.3825,0.3579,0.0738,,,,366.0,55
104708,0.1327,0.0022,0.6266,0.4077,0.0715,0.375,0.0441,,,,14854.0,24
234669,0.0744,0.0004,0.4869,0.4394,0.0527,0.1193,0.1511,,,,4627.0,31
414540,0.7087,0.0,0.185,0.6035,0.2907,0.0661,0.0264,,,,227.0,44
414595,0.5873,0.0,0.623,0.3115,0.1803,0.2213,0.1475,,,,122.0,62
260691,0.5685,0.0,0.0,0.4716,0.0492,0.2999,0.0386,,,,1037.0,33
21437901,,,,,,,,,,,,53
236610,0.0929,0.0,0.4026,0.4104,0.0576,0.0804,0.106,,,,3472.0,32
147660,0.7018,0.0239,0.035,0.6801,0.0381,0.1348,0.0282,540.0,535.0,,2626.0,66
152381,0.6657,0.0,0.2794,0.7909,0.051,0.0176,0.006999999999999999,458.0,470.0,450.0,569.0,78
21078401,,,,,,,,,,,,69
475042,0.7190000000000001,0.0,0.0,0.3387,0.4435,0.0887,0.0645,,,,124.0,57
152497,0.8204,0.0,0.2892,0.8795,0.0361,0.0663,0.0181,,,480.0,166.0,62
175528,0.9079,0.0,0.2027,0.2292,0.7209,0.0066,0.0066,,,,301.0,96
460349,0.7746,0.0,0.7123,0.5071,0.2123,0.0967,0.0401,,,,424.0,81
147341,0.7402,0.0247,0.0079,0.6275,0.0971,0.1139,0.0159,495.0,480.0,,1133.0,80
218733,0.6966,0.0023,0.0872,0.0232,0.96,0.0048,0.0044,382.0,395.0,,2499.0,144
484385,0.6982,0.0,0.4255,0.1383,0.3723,0.4539,0.0106,,,,282.0,37
455549,0.7674,0.0,0.0,0.3846,0.4615,0.0,0.0,,,,13.0,66
190071,0.7978,0.0,0.8646,0.1667,0.1354,0.3333,0.0417,,,,96.0,26
232186,0.4404,0.006999999999999999,0.1793,0.4291,0.1092,0.1375,0.1944,580.0,575.0,,23179.0,43
240240,0.6378,0.0,0.0,0.7596,0.0481,0.0865,0.0385,,,,104.0,52
417983,0.9275,0.0,1.0,0.9718,0.0,0.0,0.0,,,,71.0,53
181400,0.6786,0.0,0.5323,0.5636,0.2094,0.0626,0.0059,,,,511.0,114
21287803,,,,,,,,,,,,63
389860,0.8216,0.0,0.0,0.8851,0.0638,0.0043,0.0,,,,235.0,27
443766,0.8401,0.0,0.9262,0.1647,0.7715,0.0195,0.0024,,,,1694.0,103
151111,0.5173,0.0081,0.1768,0.7054,0.0994,0.067,0.0395,510.0,500.0,485.0,21001.0,61
192785,0.8228,0.0,0.7287,0.5399,0.1063,0.035,0.0406,,,,715.0,57
153108,0.7509999999999999,0.0464,0.0068,0.8801,0.0253,0.0422,0.0127,560.0,560.0,,1184.0,74
179715,0.2359,0.0,0.3475,0.8697,0.0264,0.0434,0.0,,,,1059.0,39
146393,0.5576,0.0,0.3889,0.4153,0.1659,0.1659,0.0307,,,,1139.0,83
24893403,,,,,,,,,,,,69
188030,0.3808,0.0263,0.1397,0.2797,0.0297,0.5604,0.0118,480.0,465.0,460.0,11421.0,69
449764,0.6789,0.0,0.1453,0.5556,0.2735,0.094,0.0085,460.0,480.0,575.0,117.0,99
440420,0.1981,0.0,0.0,0.2727,0.1273,0.0364,0.0,,,,55.0,113
407577,0.7462,0.0,0.2071,0.9848,0.0101,0.0051,0.0,,,,198.0,26
